split,image_name,label_name,objects,median_h_norm,priority_for_manual_review,bootstrap_base_invisible
train,000280_000326_SL__Mikaela-Shifferin-Slolom2__frame_0011_jpg.rf.6faa1b91c6d24f61ebff8312_2d4cfb04.jpg,000280_000326_SL__Mikaela-Shifferin-Slolom2__frame_0011_jpg.rf.6faa1b91c6d24f61ebff8312_2d4cfb04.txt,6,0.406641,False,False
train,000281_000327_SL__Mikaela-Shifferin-Slolom2__frame_0017_jpg.rf.448f34ac0996d739246aa53e_0173fdcd.jpg,000281_000327_SL__Mikaela-Shifferin-Slolom2__frame_0017_jpg.rf.448f34ac0996d739246aa53e_0173fdcd.txt,11,0.339062,False,False
train,000282_000328_SL__Mikaela-Shifferin-Slolom2__frame_0018_jpg.rf.63a0ee24722a37dbcd55be3e_9afe3907.jpg,000282_000328_SL__Mikaela-Shifferin-Slolom2__frame_0018_jpg.rf.63a0ee24722a37dbcd55be3e_9afe3907.txt,5,0.378125,False,False
train,000283_000329_SL__Mikaela-Shifferin-Slolom2__frame_0021_jpg.rf.99bd8d882bc6738624bd7ac1_bcbd657a.jpg,000283_000329_SL__Mikaela-Shifferin-Slolom2__frame_0021_jpg.rf.99bd8d882bc6738624bd7ac1_bcbd657a.txt,9,0.405469,False,False
train,000284_000330_SL__Mikaela-Shifferin-Slolom2__frame_0024_jpg.rf.7e884e87d39f3778a9ffcc79_d423d708.jpg,000284_000330_SL__Mikaela-Shifferin-Slolom2__frame_0024_jpg.rf.7e884e87d39f3778a9ffcc79_d423d708.txt,8,0.442188,False,False
train,000285_000331_SL__Mikaela-Shifferin-Slolom2__frame_0028_jpg.rf.b6ab13847908805c028a2f96_28b851b7.jpg,000285_000331_SL__Mikaela-Shifferin-Slolom2__frame_0028_jpg.rf.b6ab13847908805c028a2f96_28b851b7.txt,8,0.387109,False,False
train,000286_000332_SL__Mikaela-Shifferin-Slolom2__frame_0039_jpg.rf.8ff35c490ddcf56a5b58c7a3_9fc41a44.jpg,000286_000332_SL__Mikaela-Shifferin-Slolom2__frame_0039_jpg.rf.8ff35c490ddcf56a5b58c7a3_9fc41a44.txt,2,0.61875,False,False
train,000287_000333_SL__Mikaela-Shifferin-Slolom2__frame_0049_jpg.rf.07bf93867a15c9508583a62a_19c194ea.jpg,000287_000333_SL__Mikaela-Shifferin-Slolom2__frame_0049_jpg.rf.07bf93867a15c9508583a62a_19c194ea.txt,2,0.820703,False,False
train,000288_000334_SL__Mikaela-Shifferin-Slolom2__frame_0051_jpg.rf.6bb94027085fd43360972dd6_245edb3e.jpg,000288_000334_SL__Mikaela-Shifferin-Slolom2__frame_0051_jpg.rf.6bb94027085fd43360972dd6_245edb3e.txt,15,0.310937,False,False
train,000289_000335_SL__Mikaela-Shifferin-Slolom2__frame_0053_jpg.rf.a880d454e81252200e6fd9f3_0bdf84e9.jpg,000289_000335_SL__Mikaela-Shifferin-Slolom2__frame_0053_jpg.rf.a880d454e81252200e6fd9f3_0bdf84e9.txt,3,0.700781,False,False
train,000290_000336_dpFlXMvvZ9E_1_dpFlXMvvZ9E_1_00000_png.rf.d37e693ff486001637707a81f0b5cba7_c7232424.jpg,000290_000336_dpFlXMvvZ9E_1_dpFlXMvvZ9E_1_00000_png.rf.d37e693ff486001637707a81f0b5cba7_c7232424.txt,2,0.190278,False,False
train,000291_000337_dpFlXMvvZ9E_2_dpFlXMvvZ9E_2_00003_png.rf.373ddef41194d4c8814ddbe3e38226da_deea2bc9.jpg,000291_000337_dpFlXMvvZ9E_2_dpFlXMvvZ9E_2_00003_png.rf.373ddef41194d4c8814ddbe3e38226da_deea2bc9.txt,1,0.283333,False,False
train,000292_000338_he3w2n9WvrI_12_he3w2n9WvrI_12_00017_png.rf.813bbb596609f11ae3eec563c10bc0_feda9bc8.jpg,000292_000338_he3w2n9WvrI_12_he3w2n9WvrI_12_00017_png.rf.813bbb596609f11ae3eec563c10bc0_feda9bc8.txt,2,0.687037,False,False
train,000293_000339_he3w2n9WvrI_13_he3w2n9WvrI_13_00001_png.rf.95e5835f12e3f3129d3e981015fd0b_1c79f6b0.jpg,000293_000339_he3w2n9WvrI_13_he3w2n9WvrI_13_00001_png.rf.95e5835f12e3f3129d3e981015fd0b_1c79f6b0.txt,1,0.280556,False,False
train,000294_000340_he3w2n9WvrI_14_he3w2n9WvrI_14_00006_png.rf.0632910e661fff8b74428ea5c91f96_e8f9caa1.jpg,000294_000340_he3w2n9WvrI_14_he3w2n9WvrI_14_00006_png.rf.0632910e661fff8b74428ea5c91f96_e8f9caa1.txt,2,0.194908,False,False
train,000296_000342_he3w2n9WvrI_3_he3w2n9WvrI_3_00018_png.rf.07422720b4303301ca8f3d0676e17ddd_8fdf6949.jpg,000296_000342_he3w2n9WvrI_3_he3w2n9WvrI_3_00018_png.rf.07422720b4303301ca8f3d0676e17ddd_8fdf6949.txt,2,0.630556,False,False
train,000297_000343_he3w2n9WvrI_8_he3w2n9WvrI_8_00006_png.rf.7d038525e54527cd7be4f53fe237a4ee_7a7de16c.jpg,000297_000343_he3w2n9WvrI_8_he3w2n9WvrI_8_00006_png.rf.7d038525e54527cd7be4f53fe237a4ee_7a7de16c.txt,2,0.248611,False,False
train,000298_000344_nq2qj0fhYjc_0_nq2qj0fhYjc_0_00013_png.rf.5996db2449a363039cc293d63f0a7f8f_a31130ff.jpg,000298_000344_nq2qj0fhYjc_0_nq2qj0fhYjc_0_00013_png.rf.5996db2449a363039cc293d63f0a7f8f_a31130ff.txt,1,0.659722,False,False
train,000299_000345_oKQFABiOTw8_11_oKQFABiOTw8_11_00002_png.rf.15bfd6b0e6bb8c4313bf203db7f691_94b27333.jpg,000299_000345_oKQFABiOTw8_11_oKQFABiOTw8_11_00002_png.rf.15bfd6b0e6bb8c4313bf203db7f691_94b27333.txt,2,0.207963,False,False
train,000300_000346_oKQFABiOTw8_18_oKQFABiOTw8_18_00012_png.rf.7895e1dd6bfb0b6fc6e3fc70499177_f8264baa.jpg,000300_000346_oKQFABiOTw8_18_oKQFABiOTw8_18_00012_png.rf.7895e1dd6bfb0b6fc6e3fc70499177_f8264baa.txt,7,0.383333,False,False
train,000301_000347_oKQFABiOTw8_22_oKQFABiOTw8_22_00028_png.rf.7dfa85609650a286edd9985a232ce3_a24ababd.jpg,000301_000347_oKQFABiOTw8_22_oKQFABiOTw8_22_00028_png.rf.7dfa85609650a286edd9985a232ce3_a24ababd.txt,5,0.353704,False,False
train,000302_000348_oKQFABiOTw8_24_oKQFABiOTw8_24_00013_png.rf.32ddcb0bb58d1dafe01450b00d9156_3dc363b0.jpg,000302_000348_oKQFABiOTw8_24_oKQFABiOTw8_24_00013_png.rf.32ddcb0bb58d1dafe01450b00d9156_3dc363b0.txt,3,0.637963,False,False
train,000303_000349_oKQFABiOTw8_29_oKQFABiOTw8_29_00024_png.rf.c41197f3439292bca60eee9b3f7e98_0f170558.jpg,000303_000349_oKQFABiOTw8_29_oKQFABiOTw8_29_00024_png.rf.c41197f3439292bca60eee9b3f7e98_0f170558.txt,3,0.17037,False,False
train,000304_000350_oKQFABiOTw8_7_oKQFABiOTw8_7_00005_png.rf.5b985056649cd910077d10e1a4d35291_c5e20bcf.jpg,000304_000350_oKQFABiOTw8_7_oKQFABiOTw8_7_00005_png.rf.5b985056649cd910077d10e1a4d35291_c5e20bcf.txt,1,0.662037,False,False
train,000305_000351_oKQFABiOTw8_9_oKQFABiOTw8_9_00004_png.rf.748b938ac172b97fd0d857a9cb3ba52c_ef1127c9.jpg,000305_000351_oKQFABiOTw8_9_oKQFABiOTw8_9_00004_png.rf.748b938ac172b97fd0d857a9cb3ba52c_ef1127c9.txt,4,0.272222,False,False
train,000306_000352_uLW74013Wp0_10_uLW74013Wp0_10_00001_png.rf.858dc1dafe5b3f8eaa646d648994fb_ded9a6de.jpg,000306_000352_uLW74013Wp0_10_uLW74013Wp0_10_00001_png.rf.858dc1dafe5b3f8eaa646d648994fb_ded9a6de.txt,2,0.584723,False,False
train,000307_000353_uLW74013Wp0_12_uLW74013Wp0_12_00009_png.rf.c52916b8581039ca5993943443f023_e5845c90.jpg,000307_000353_uLW74013Wp0_12_uLW74013Wp0_12_00009_png.rf.c52916b8581039ca5993943443f023_e5845c90.txt,6,0.456481,False,False
train,000308_000354_uLW74013Wp0_17_uLW74013Wp0_17_00015_png.rf.8b8ab3e07f1eebf2944986da0581bc_67daf5f0.jpg,000308_000354_uLW74013Wp0_17_uLW74013Wp0_17_00015_png.rf.8b8ab3e07f1eebf2944986da0581bc_67daf5f0.txt,5,0.781481,False,False
train,000309_000355_uLW74013Wp0_18_uLW74013Wp0_18_00003_png.rf.7a240e83f288a360f3bd46d222e3f3_06d338ff.jpg,000309_000355_uLW74013Wp0_18_uLW74013Wp0_18_00003_png.rf.7a240e83f288a360f3bd46d222e3f3_06d338ff.txt,3,0.384259,False,False
train,000310_000356_uLW74013Wp0_19_uLW74013Wp0_19_00005_png.rf.8adb4e236f19ee37c3af8f301b22db_2f9923e0.jpg,000310_000356_uLW74013Wp0_19_uLW74013Wp0_19_00005_png.rf.8adb4e236f19ee37c3af8f301b22db_2f9923e0.txt,2,0.414351,False,False
train,000311_000357_uLW74013Wp0_20_uLW74013Wp0_20_00000_png.rf.2e6bfcf0b055de6af103a697829256_a694da38.jpg,000311_000357_uLW74013Wp0_20_uLW74013Wp0_20_00000_png.rf.2e6bfcf0b055de6af103a697829256_a694da38.txt,4,0.558333,False,False
train,000312_000358_uLW74013Wp0_21_uLW74013Wp0_21_00009_png.rf.5a8f574ae7341c0a6d8be9346eabf8_ffdb96e9.jpg,000312_000358_uLW74013Wp0_21_uLW74013Wp0_21_00009_png.rf.5a8f574ae7341c0a6d8be9346eabf8_ffdb96e9.txt,5,0.736111,False,False
train,000313_000359_uLW74013Wp0_2_uLW74013Wp0_2_00010_png.rf.51662027941593e2ea8eadeeed0c0f36_e06d1839.jpg,000313_000359_uLW74013Wp0_2_uLW74013Wp0_2_00010_png.rf.51662027941593e2ea8eadeeed0c0f36_e06d1839.txt,2,0.405556,False,False
train,000314_000360_uLW74013Wp0_7_uLW74013Wp0_7_00003_png.rf.a7325bd4f7dc97f7d0ef4a06e64aac06_b982a651.jpg,000314_000360_uLW74013Wp0_7_uLW74013Wp0_7_00003_png.rf.a7325bd4f7dc97f7d0ef4a06e64aac06_b982a651.txt,2,0.991204,False,False
train,000315_000361_zW1bF2PsB0M_11_zW1bF2PsB0M_11_00003_png.rf.03fa043e92e4709392a6afccb8aff6_ff634eac.jpg,000315_000361_zW1bF2PsB0M_11_zW1bF2PsB0M_11_00003_png.rf.03fa043e92e4709392a6afccb8aff6_ff634eac.txt,3,0.316667,False,False
train,000316_000362_zW1bF2PsB0M_12_zW1bF2PsB0M_12_00003_png.rf.8185944f3b507eea73c92bf132865d_63a2e841.jpg,000316_000362_zW1bF2PsB0M_12_zW1bF2PsB0M_12_00003_png.rf.8185944f3b507eea73c92bf132865d_63a2e841.txt,2,0.30787,False,False
train,000317_000363_zW1bF2PsB0M_14_zW1bF2PsB0M_14_00008_png.rf.0b91be43d10df9eb89cd6ca84b322d_db1983e0.jpg,000317_000363_zW1bF2PsB0M_14_zW1bF2PsB0M_14_00008_png.rf.0b91be43d10df9eb89cd6ca84b322d_db1983e0.txt,2,0.185186,False,False
train,000318_000364_zW1bF2PsB0M_3_zW1bF2PsB0M_3_00002_png.rf.452cd291e9b1bc95887b882182e3a30c_a6b5d364.jpg,000318_000364_zW1bF2PsB0M_3_zW1bF2PsB0M_3_00002_png.rf.452cd291e9b1bc95887b882182e3a30c_a6b5d364.txt,3,0.339815,False,False
train,000319_000365_zW1bF2PsB0M_7_zW1bF2PsB0M_7_00001_png.rf.f741810d2bd1b18bccf5aa6047ce0820_b75d9bd0.jpg,000319_000365_zW1bF2PsB0M_7_zW1bF2PsB0M_7_00001_png.rf.f741810d2bd1b18bccf5aa6047ce0820_b75d9bd0.txt,1,0.27037,False,False
train,000320_000366_zW1bF2PsB0M_8_zW1bF2PsB0M_8_00004_png.rf.dedb21521032c45644ae17b4fae5d204_48e43dd0.jpg,000320_000366_zW1bF2PsB0M_8_zW1bF2PsB0M_8_00004_png.rf.dedb21521032c45644ae17b4fae5d204_48e43dd0.txt,3,0.225,False,False
train,000405_smallgate_2907_1765738705_Video_in_Original_Quality__00000_e984e666.jpg,000405_smallgate_2907_1765738705_Video_in_Original_Quality__00000_e984e666.txt,18,0.208626,False,False
train,000406_smallgate_2907_1765738705_Video_in_Original_Quality__00020_89daa290.jpg,000406_smallgate_2907_1765738705_Video_in_Original_Quality__00020_89daa290.txt,18,0.210575,False,False
train,000407_smallgate_2907_1765738705_Video_in_Original_Quality__00040_391739a5.jpg,000407_smallgate_2907_1765738705_Video_in_Original_Quality__00040_391739a5.txt,19,0.20611,False,False
train,000408_smallgate_2907_1765738705_Video_in_Original_Quality__00060_de9cc251.jpg,000408_smallgate_2907_1765738705_Video_in_Original_Quality__00060_de9cc251.txt,20,0.202488,False,False
train,000409_smallgate_2907_1765738705_Video_in_Original_Quality__00080_cc8d7d61.jpg,000409_smallgate_2907_1765738705_Video_in_Original_Quality__00080_cc8d7d61.txt,18,0.231932,False,False
train,000410_smallgate_2907_1765738705_Video_in_Original_Quality__00100_25ca2202.jpg,000410_smallgate_2907_1765738705_Video_in_Original_Quality__00100_25ca2202.txt,20,0.237076,False,False
train,000411_smallgate_2907_1765738705_Video_in_Original_Quality__00120_49fed1a7.jpg,000411_smallgate_2907_1765738705_Video_in_Original_Quality__00120_49fed1a7.txt,20,0.20925,False,False
train,000412_smallgate_2907_1765738705_Video_in_Original_Quality__00144_a3d08be5.jpg,000412_smallgate_2907_1765738705_Video_in_Original_Quality__00144_a3d08be5.txt,21,0.227435,False,False
train,000413_smallgate_2907_1765738705_Video_in_Original_Quality__00164_94db96cb.jpg,000413_smallgate_2907_1765738705_Video_in_Original_Quality__00164_94db96cb.txt,22,0.210219,False,False
train,000414_smallgate_2907_1765738705_Video_in_Original_Quality__00184_e2420621.jpg,000414_smallgate_2907_1765738705_Video_in_Original_Quality__00184_e2420621.txt,21,0.203014,False,False
train,000415_smallgate_2907_1765738705_Video_in_Original_Quality__00204_3781e8d8.jpg,000415_smallgate_2907_1765738705_Video_in_Original_Quality__00204_3781e8d8.txt,20,0.220513,False,False
train,000416_smallgate_2907_1765738705_Video_in_Original_Quality__00224_7d7cf217.jpg,000416_smallgate_2907_1765738705_Video_in_Original_Quality__00224_7d7cf217.txt,17,0.230801,False,False
train,000417_smallgate_2907_1765738705_Video_in_Original_Quality__00244_68b57405.jpg,000417_smallgate_2907_1765738705_Video_in_Original_Quality__00244_68b57405.txt,17,0.214428,False,False
train,000418_smallgate_2907_1765738705_Video_in_Original_Quality__00264_56ffc0a1.jpg,000418_smallgate_2907_1765738705_Video_in_Original_Quality__00264_56ffc0a1.txt,14,0.229711,False,False
train,000419_smallgate_2907_1765738705_Video_in_Original_Quality__00284_9e8f85f9.jpg,000419_smallgate_2907_1765738705_Video_in_Original_Quality__00284_9e8f85f9.txt,18,0.176797,False,False
train,000420_smallgate_2907_1765738705_Video_in_Original_Quality__00304_96ac5387.jpg,000420_smallgate_2907_1765738705_Video_in_Original_Quality__00304_96ac5387.txt,18,0.209412,False,False
train,000421_smallgate_2907_1765738705_Video_in_Original_Quality__00324_8a4fbf9b.jpg,000421_smallgate_2907_1765738705_Video_in_Original_Quality__00324_8a4fbf9b.txt,14,0.20509,False,False
train,000430_smallgate_2907_1765738705_Video_in_Original_Quality__00506_1538beee.jpg,000430_smallgate_2907_1765738705_Video_in_Original_Quality__00506_1538beee.txt,2,0.164933,False,False
train,000432_smallgate_2907_1765738705_Video_in_Original_Quality__00548_faa0e70e.jpg,000432_smallgate_2907_1765738705_Video_in_Original_Quality__00548_faa0e70e.txt,3,0.244061,False,False
train,000433_smallgate_2907_1765738705_Video_in_Original_Quality__00568_5a3cf749.jpg,000433_smallgate_2907_1765738705_Video_in_Original_Quality__00568_5a3cf749.txt,10,0.187483,False,False
train,000434_smallgate_2907_1765738705_Video_in_Original_Quality__00588_1a4578b6.jpg,000434_smallgate_2907_1765738705_Video_in_Original_Quality__00588_1a4578b6.txt,8,0.198136,False,False
train,000435_smallgate_2907_1765738705_Video_in_Original_Quality__00610_65341ac5.jpg,000435_smallgate_2907_1765738705_Video_in_Original_Quality__00610_65341ac5.txt,7,0.220968,False,False
train,000436_smallgate_2907_1765738705_Video_in_Original_Quality__00632_7fb56aeb.jpg,000436_smallgate_2907_1765738705_Video_in_Original_Quality__00632_7fb56aeb.txt,6,0.171835,False,False
train,000437_smallgate_2907_1765738705_Video_in_Original_Quality__00652_06af9494.jpg,000437_smallgate_2907_1765738705_Video_in_Original_Quality__00652_06af9494.txt,9,0.202917,False,False
train,000438_smallgate_2907_1765738705_Video_in_Original_Quality__00672_7b88a8d2.jpg,000438_smallgate_2907_1765738705_Video_in_Original_Quality__00672_7b88a8d2.txt,6,0.222062,False,False
train,000439_smallgate_2907_1765738705_Video_in_Original_Quality__00692_090376d2.jpg,000439_smallgate_2907_1765738705_Video_in_Original_Quality__00692_090376d2.txt,8,0.221369,False,False
train,000440_smallgate_2907_1765738705_Video_in_Original_Quality__00714_7541aeb3.jpg,000440_smallgate_2907_1765738705_Video_in_Original_Quality__00714_7541aeb3.txt,6,0.245806,False,False
train,000441_smallgate_2907_1765738705_Video_in_Original_Quality__00754_268f1827.jpg,000441_smallgate_2907_1765738705_Video_in_Original_Quality__00754_268f1827.txt,4,0.268968,False,False
train,000442_smallgate_2907_1765738705_Video_in_Original_Quality__00778_c7260faa.jpg,000442_smallgate_2907_1765738705_Video_in_Original_Quality__00778_c7260faa.txt,7,0.221508,False,False
train,000443_smallgate_2909_1765738725_Video_in_Original_Quality__00000_8e60c778.jpg,000443_smallgate_2909_1765738725_Video_in_Original_Quality__00000_8e60c778.txt,33,0.161975,False,False
train,000444_smallgate_2909_1765738725_Video_in_Original_Quality__00020_be1f2ed0.jpg,000444_smallgate_2909_1765738725_Video_in_Original_Quality__00020_be1f2ed0.txt,30,0.176889,False,False
train,000445_hn_0001_unseen_2911_SL_frame0062_jpg.rf.254dee95eaff5f955577c430eb168827_055ba80_055ba804.jpg,000445_hn_0001_unseen_2911_SL_frame0062_jpg.rf.254dee95eaff5f955577c430eb168827_055ba80_055ba804.txt,0,0.0,False,False
train,000446_hn_0002_unseen_2907_SL_frame0066_jpg.rf.58f4b971649ae82f504fa786ea612dc0_aa6ea1b_aa6ea1b7.jpg,000446_hn_0002_unseen_2907_SL_frame0066_jpg.rf.58f4b971649ae82f504fa786ea612dc0_aa6ea1b_aa6ea1b7.txt,0,0.0,False,False
train,000447_hn_0003_v8_div_balv2_0190__Videos__oKQFABiOTw8__0-mp4__t0-39_jpg.rf.d8ed193ad4e1_dc3e212a.jpg,000447_hn_0003_v8_div_balv2_0190__Videos__oKQFABiOTw8__0-mp4__t0-39_jpg.rf.d8ed193ad4e1_dc3e212a.txt,0,0.0,False,False
train,000448_hn_0004_unseen_2911_SL_frame0310_jpg.rf.b26246df78f6d9893b85daa5bd23ddcc_2351874_2351874f.jpg,000448_hn_0004_unseen_2911_SL_frame0310_jpg.rf.b26246df78f6d9893b85daa5bd23ddcc_2351874_2351874f.txt,0,0.0,False,False
train,000449_hn_0005_v8_div_balv2_0193__Videos__uLW74013Wp0__17-mp4__t11-73_jpg.rf.116dadd355_08da788f.jpg,000449_hn_0005_v8_div_balv2_0193__Videos__uLW74013Wp0__17-mp4__t11-73_jpg.rf.116dadd355_08da788f.txt,0,0.0,False,False
train,000450_hn_0006_v8_div_balv2_0215__Videos__he3w2n9WvrI__13-mp4__t0-16_jpg.rf.cc18be3b76b_6c1c098f.jpg,000450_hn_0006_v8_div_balv2_0215__Videos__he3w2n9WvrI__13-mp4__t0-16_jpg.rf.cc18be3b76b_6c1c098f.txt,0,0.0,False,False
train,000451_hn_0007_v8_div_balv2_0227__Videos__oKQFABiOTw8__2-mp4__t4-00_jpg.rf.ecb1a0ca9823_439cec70.jpg,000451_hn_0007_v8_div_balv2_0227__Videos__oKQFABiOTw8__2-mp4__t4-00_jpg.rf.ecb1a0ca9823_439cec70.txt,0,0.0,False,False
train,000452_hn_0008_v8_div_balv2_0135__Videos__FW1S3VAKui8__0-mp4__t0-88_jpg.rf.9f83654441da_be80d2e0.jpg,000452_hn_0008_v8_div_balv2_0135__Videos__FW1S3VAKui8__0-mp4__t0-88_jpg.rf.9f83654441da_be80d2e0.txt,0,0.0,False,False
train,000453_hn_0009_v8_div_balv2_0177__Videos__uLW74013Wp0__12-mp4__t11-10_jpg.rf.bbfcd8bd9d_5c666f79.jpg,000453_hn_0009_v8_div_balv2_0177__Videos__uLW74013Wp0__12-mp4__t11-10_jpg.rf.bbfcd8bd9d_5c666f79.txt,0,0.0,False,False
train,000454_hn_0010_v8_div_balv2_0181__Videos__nq2qj0fhYjc__0-mp4__t0-46_jpg.rf.74fcd6c77c14_fa6b084d.jpg,000454_hn_0010_v8_div_balv2_0181__Videos__nq2qj0fhYjc__0-mp4__t0-46_jpg.rf.74fcd6c77c14_fa6b084d.txt,0,0.0,False,False
train,000455_hn_0011_v8_div_balv2_0139__Videos__SVYdH614G_M__3-mp4__t0-11_jpg.rf.bc9168d43917_4d6f5394.jpg,000455_hn_0011_v8_div_balv2_0139__Videos__SVYdH614G_M__3-mp4__t0-11_jpg.rf.bc9168d43917_4d6f5394.txt,0,0.0,False,False
train,000456_hn_0012_v8_div_balv2_0208__Videos__oKQFABiOTw8__8-mp4__t0-02_jpg.rf.8abe2e843aff_bf95adaa.jpg,000456_hn_0012_v8_div_balv2_0208__Videos__oKQFABiOTw8__8-mp4__t0-02_jpg.rf.8abe2e843aff_bf95adaa.txt,0,0.0,False,False
train,000457_hn_0013_v8_div_balv2_0252__Videos__zW1bF2PsB0M__13-mp4__t2-03_jpg.rf.7a9264132e5_b0a7394f.jpg,000457_hn_0013_v8_div_balv2_0252__Videos__zW1bF2PsB0M__13-mp4__t2-03_jpg.rf.7a9264132e5_b0a7394f.txt,0,0.0,False,False
train,000458_hn_0014_v8_div_balv2_0162__Videos__SVYdH614G_M__3-mp4__t3-61_jpg.rf.e4dbd0232b17_5c6096cf.jpg,000458_hn_0014_v8_div_balv2_0162__Videos__SVYdH614G_M__3-mp4__t3-61_jpg.rf.e4dbd0232b17_5c6096cf.txt,0,0.0,False,False
train,000459_hn_0015_v8_div_balv2_0203__Videos__zW1bF2PsB0M__17-mp4__t4-72_jpg.rf.9aca8df78c0_36104ae6.jpg,000459_hn_0015_v8_div_balv2_0203__Videos__zW1bF2PsB0M__17-mp4__t4-72_jpg.rf.9aca8df78c0_36104ae6.txt,0,0.0,False,False
train,000460_hn_0016_v8_div_balv2_0130__Videos__3wkVqupcMAk__0-mp4__t1-09_jpg.rf.035ac218a58a_540910a5.jpg,000460_hn_0016_v8_div_balv2_0130__Videos__3wkVqupcMAk__0-mp4__t1-09_jpg.rf.035ac218a58a_540910a5.txt,0,0.0,False,False
train,000461_hn_0017_oKQFABiOTw8_15_oKQFABiOTw8_15_00029_png.rf.550830137f1a500a243421604389f_f93555cb.jpg,000461_hn_0017_oKQFABiOTw8_15_oKQFABiOTw8_15_00029_png.rf.550830137f1a500a243421604389f_f93555cb.txt,0,0.0,False,False
train,000462_hn_0018_v8_div_balv2_0206__Videos__zW1bF2PsB0M__3-mp4__t2-81_jpg.rf.e2052267d262_fe990d2b.jpg,000462_hn_0018_v8_div_balv2_0206__Videos__zW1bF2PsB0M__3-mp4__t2-81_jpg.rf.e2052267d262_fe990d2b.txt,0,0.0,False,False
train,000463_hn_0019_v8_div_balv2_0223__Videos__zW1bF2PsB0M__0-mp4__t0-28_jpg.rf.f0010bc3a17f_231ca946.jpg,000463_hn_0019_v8_div_balv2_0223__Videos__zW1bF2PsB0M__0-mp4__t0-28_jpg.rf.f0010bc3a17f_231ca946.txt,0,0.0,False,False
train,000464_hn_0020_v8_div_balv2_0256__Videos__uLW74013Wp0__5-mp4__t0-13_jpg.rf.da89b05ded0f_a6f7bdf0.jpg,000464_hn_0020_v8_div_balv2_0256__Videos__uLW74013Wp0__5-mp4__t0-13_jpg.rf.da89b05ded0f_a6f7bdf0.txt,0,0.0,False,False
valid,000322_000123_v8_div_balv2_0008__GS__MO_GS_R3-mov__t56-92_jpg.rf.cc6c1dbe5e30f43ceedab0_d92ca316.jpg,000322_000123_v8_div_balv2_0008__GS__MO_GS_R3-mov__t56-92_jpg.rf.cc6c1dbe5e30f43ceedab0_d92ca316.txt,0,0.0,False,False
valid,000323_000124_v8_div_balv2_0010__GS__MO_GS_R3-mov__t61-14_jpg.rf.14ec325f82ac16cd033fff_80830a93.jpg,000323_000124_v8_div_balv2_0010__GS__MO_GS_R3-mov__t61-14_jpg.rf.14ec325f82ac16cd033fff_80830a93.txt,0,0.0,False,False
valid,000324_000125_v8_div_balv2_0015__GS__MO_GS_R4-mov__t43-37_jpg.rf.1021582f2950b99b6ad782_42a19022.jpg,000324_000125_v8_div_balv2_0015__GS__MO_GS_R4-mov__t43-37_jpg.rf.1021582f2950b99b6ad782_42a19022.txt,2,0.209189,False,False
valid,000325_000126_v8_div_balv2_0016__GS__MO_GS_R4-mov__t47-94_jpg.rf.9d7362565e2ee9c196c7ca_b6516a01.jpg,000325_000126_v8_div_balv2_0016__GS__MO_GS_R4-mov__t47-94_jpg.rf.9d7362565e2ee9c196c7ca_b6516a01.txt,0,0.0,False,False
valid,000326_000127_v8_div_balv2_0024__GS__Lucas_GS_T2-mov__t47-33_jpg.rf.d516c1809978937b77f_b2a901e0.jpg,000326_000127_v8_div_balv2_0024__GS__Lucas_GS_T2-mov__t47-33_jpg.rf.d516c1809978937b77f_b2a901e0.txt,4,0.239475,False,False
valid,000327_000128_v8_div_balv2_0028__GS__MO_GS_R-mov__t43-75_jpg.rf.5599a70e26da9cfcd44e0fc_21c84cac.jpg,000327_000128_v8_div_balv2_0028__GS__MO_GS_R-mov__t43-75_jpg.rf.5599a70e26da9cfcd44e0fc_21c84cac.txt,4,0.391221,False,False
valid,000328_000129_v8_div_balv2_0033__GS__MO_GS_T-mov__t32-73_jpg.rf.fd77e35d60a579b4d2ca1b6_81ef5675.jpg,000328_000129_v8_div_balv2_0033__GS__MO_GS_T-mov__t32-73_jpg.rf.fd77e35d60a579b4d2ca1b6_81ef5675.txt,0,0.0,False,False
valid,000329_000130_v8_div_balv2_0035__GS__MS_GS_R-mov__t39-40_jpg.rf.a278faf50524060e59186fb_bf0415e8.jpg,000329_000130_v8_div_balv2_0035__GS__MS_GS_R-mov__t39-40_jpg.rf.a278faf50524060e59186fb_bf0415e8.txt,0,0.0,False,False
valid,000330_000131_v8_div_balv2_0044__GS__Lucas_GS_T2-mov__t30-65_jpg.rf.838fd957732d13bec6f_dc807642.jpg,000330_000131_v8_div_balv2_0044__GS__Lucas_GS_T2-mov__t30-65_jpg.rf.838fd957732d13bec6f_dc807642.txt,2,0.232627,False,False
valid,000331_000132_v8_div_balv2_0048__GS__Lucas_GS_T2-mov__t26-48_jpg.rf.2b83e74c98247c16363_c293184f.jpg,000331_000132_v8_div_balv2_0048__GS__Lucas_GS_T2-mov__t26-48_jpg.rf.2b83e74c98247c16363_c293184f.txt,4,0.155842,False,False
valid,000332_000133_v8_div_balv2_0058__GS__MS_GS_R-mov__t20-81_jpg.rf.25639e5fa66e064020648a1_24282a24.jpg,000332_000133_v8_div_balv2_0058__GS__MS_GS_R-mov__t20-81_jpg.rf.25639e5fa66e064020648a1_24282a24.txt,0,0.0,False,False
